"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.36179741656013e-55,0.55675938438543,0.326,0.154,7.40284257538584e-51,"Venous_EC","ITGB4"
7.72368689448659e-55,0.535106918334074,0.672,0.477,1.31086413973226e-50,"Venous_EC","ZFP36L1"
1.70673924817979e-54,0.526117849030971,0.761,0.589,2.89667785201073e-50,"Venous_EC","PDLIM1"
2.29476002065378e-54,0.507145775001113,0.389,0.207,3.8946667070536e-50,"Venous_EC","CD55"
2.42950382951313e-54,0.521321617886795,0.182,0.057,4.12335389944968e-50,"Venous_EC","DOC2B"
5.14689117079227e-54,0.349271180773027,0.883,0.726,8.73530369506863e-50,"Venous_EC","PECAM1"
1.07982640183176e-53,0.512083481980875,0.753,0.591,1.83268136918886e-49,"Venous_EC","GNG5"
3.24537021032307e-53,0.516705319154979,0.175,0.053,5.50804232096032e-49,"Venous_EC","SLC40A1"
3.18249445166818e-52,0.540678204419579,0.204,0.072,5.40132958337124e-48,"Venous_EC","KRT222"
4.04566492600331e-52,0.576681158682814,0.245,0.099,6.86630251241282e-48,"Venous_EC","SPTLC2"
1.25981084762494e-51,0.334148134549691,0.717,0.523,2.13815097058904e-47,"Venous_EC","CD93"
1.74210343058937e-51,0.58411173986269,0.4,0.219,2.95669794239628e-47,"Venous_EC","UGCG"
3.55661527617369e-51,0.47691154583809,0.219,0.085,6.03628744672198e-47,"Venous_EC","CD109"
5.51040604835432e-51,0.587748216311958,0.202,0.071,9.35226114526695e-47,"Venous_EC","ST8SIA4"
1.74855633639103e-50,0.518654909725805,0.253,0.107,2.96764981412286e-46,"Venous_EC","TCN2"
2.97075514856058e-50,0.512950410662043,0.283,0.129,5.04196563813702e-46,"Venous_EC","SEMA6A"
8.90174009806936e-50,0.45242047704206,0.622,0.426,1.51080332944433e-45,"Venous_EC","TNFRSF1A"
3.10277985902387e-49,0.447791840521799,0.872,0.747,5.26603797673531e-45,"Venous_EC","IGFBP4"
1.14728995527673e-48,0.53431328574389,0.35,0.181,1.94718051209567e-44,"Venous_EC","HIPK3"
3.03481271053523e-48,0.435239245806733,0.766,0.587,5.1506841323204e-44,"Venous_EC","RAMP3"
3.04972897847594e-48,0.443262037250416,0.384,0.212,5.17600002226936e-44,"Venous_EC","SNTB2"
8.41038009451843e-48,0.564931822760205,0.18,0.061,1.42740970964167e-43,"Venous_EC","PLA1A"
1.41470276503924e-47,0.322931376702329,0.91,0.807,2.4010335328246e-43,"Venous_EC","GAPDH"
7.31235672172538e-47,0.465575954696909,0.561,0.371,1.24105318281123e-42,"Venous_EC","CLEC2B"
9.87554162683329e-47,0.493658334571474,0.344,0.18,1.67607692490615e-42,"Venous_EC","REV3L"
1.01104609816693e-46,0.691696350432481,0.334,0.172,1.71594743780892e-42,"Venous_EC","ICAM1"
1.22096279127428e-46,0.539960695377075,0.446,0.266,2.0722180493507e-42,"Venous_EC","HIF1A"
1.46988507188164e-46,0.472415437832248,0.342,0.18,2.49468894399752e-42,"Venous_EC","SERPINB1"
1.33671407157824e-45,0.470730855921623,0.531,0.345,2.26867112228258e-41,"Venous_EC","HLA-DMA"
1.6975509557884e-45,0.503709887020915,0.458,0.278,2.88108348216407e-41,"Venous_EC","MALL"
1.87936011157983e-45,0.525427356080912,0.347,0.184,3.18964998137328e-41,"Venous_EC","GBP2"
6.09380785801417e-45,0.621224199151753,0.342,0.182,1.03424106966216e-40,"Venous_EC","ATP2B1"
6.13988742934187e-45,0.458966794355171,0.23,0.097,1.0420616945079e-40,"Venous_EC","GNG12"
2.10229647357809e-44,0.53048174668594,0.403,0.233,3.56801757495674e-40,"Venous_EC","CTNNAL1"
3.47396076397269e-44,0.495234092407988,0.338,0.18,5.89600620861445e-40,"Venous_EC","MDK"
7.42716636272784e-44,0.523985281748769,0.284,0.138,1.26053867508217e-39,"Venous_EC","RHOJ"
1.8852162984694e-43,0.450705330815937,0.501,0.322,3.19958910176227e-39,"Venous_EC","ELK3"
2.06190395574404e-43,0.528537350015054,0.421,0.25,3.49946339368879e-39,"Venous_EC","PIM3"
5.4762540258261e-43,0.403308885791454,0.174,0.065,9.29429833263205e-39,"Venous_EC","LRATD2"
4.42645024781641e-42,0.635598898537401,0.28,0.137,7.51257136059401e-38,"Venous_EC","ADM5"
6.0819321549286e-42,0.411862576150207,0.553,0.374,1.03222552533448e-37,"Venous_EC","ITGA6"
1.66407387418358e-41,0.472537266741667,0.341,0.187,2.82426617926437e-37,"Venous_EC","PPP3CA"
1.88837594907429e-41,0.425083917685991,0.613,0.436,3.20495166076888e-37,"Venous_EC","PTMS"
5.51377012408025e-41,0.480405907465257,0.289,0.146,9.357970654589e-37,"Venous_EC","CTSS"
6.13637905245583e-41,0.493167868230853,0.232,0.103,1.0414662527828e-36,"Venous_EC","SEPTIN6"
8.90260813723555e-41,0.352440321755589,0.188,0.073,1.51095065305162e-36,"Venous_EC","RASA4B"
9.53601231103854e-41,0.397686661721466,0.298,0.156,1.61845200942946e-36,"Venous_EC","CYTH1"
7.14826788475506e-40,0.851186529308858,0.25,0.131,1.21320402540063e-35,"Venous_EC","SERPINA3"
1.16584222582107e-39,0.310954096517948,0.285,0.154,1.97866742566352e-35,"Venous_EC","CCDC69"
1.92355880379703e-39,0.384269291231106,0.215,0.098,3.26466400180432e-35,"Venous_EC","NEURL1B"
2.27110748339669e-39,0.334950979940612,0.264,0.137,3.85452362082087e-35,"Venous_EC","C1R"
1.10159733837046e-38,0.367074496789359,0.734,0.571,1.86963100268234e-34,"Venous_EC","LDHA"
1.50771844659198e-38,0.479618615350014,0.188,0.076,2.55889974755591e-34,"Venous_EC","SLC29A1"
1.69983925220801e-38,0.318156036455974,0.256,0.134,2.88496717884743e-34,"Venous_EC","ADGRL2"
2.49730348733684e-38,0.572467824886551,0.312,0.169,4.23842347870808e-34,"Venous_EC","LITAF"
4.16569814832288e-38,0.508934695101659,0.626,0.462,7.07002289733359e-34,"Venous_EC","KLF6"
1.45979099294238e-37,0.433395009833991,0.166,0.064,2.47755727322181e-33,"Venous_EC","CCDC68"
1.58467303645049e-37,0.404885762696057,0.484,0.318,2.68950707746377e-33,"Venous_EC","NKTR"
1.59845190748602e-37,0.417694777409166,0.693,0.536,2.71289257738527e-33,"Venous_EC","SLC25A6"
2.2753785857725e-37,0.484683128335582,0.191,0.08,3.86177253577309e-33,"Venous_EC","FKBP11"
2.30741500699824e-37,0.388373500745028,0.228,0.109,3.91614474987742e-33,"Venous_EC","NRP2"
2.67716654049552e-37,0.401213961225587,0.79,0.643,4.54368705252899e-33,"Venous_EC","RNASE1"
3.74885290119258e-37,0.430063061032043,0.492,0.327,6.36255314390405e-33,"Venous_EC","PPIC"
7.92625905271494e-37,0.36035428759219,0.242,0.122,1.34524468642678e-32,"Venous_EC","SPNS2"
8.369926667168e-37,0.415746097071212,0.22,0.101,1.42054395395175e-32,"Venous_EC","GNS"
1.0166113048758e-36,0.43569819509201,0.194,0.082,1.72539270663521e-32,"Venous_EC","MCUB"
1.06282477661752e-36,0.380534550869518,0.733,0.584,1.80382621087525e-32,"Venous_EC","EEF2"
1.18997276580165e-36,0.451012657105067,0.285,0.15,2.01962177811856e-32,"Venous_EC","GNB4"
1.74989431145432e-36,0.385301204627683,0.22,0.103,2.96992062540028e-32,"Venous_EC","RAB27A"
3.52270650832873e-36,0.45691810847769,0.432,0.274,5.97873748593553e-32,"Venous_EC","ADAMTS9"
3.67967582244716e-36,0.364433092054151,0.364,0.218,6.24514580585731e-32,"Venous_EC","LMO2"
1.29093042732462e-35,0.42196987007925,0.378,0.228,2.19096712125534e-31,"Venous_EC","CMIP"
2.35765520904078e-35,0.373966097033938,0.61,0.445,4.00141242078401e-31,"Venous_EC","WSB1"
3.69682152324956e-35,0.402699025166352,0.234,0.114,6.27424548925916e-31,"Venous_EC","ALDH1A1"
4.1602883874824e-35,0.590397908527467,0.274,0.143,7.06084145123513e-31,"Venous_EC","ARRDC3"
4.72242149755767e-35,0.426708826223679,0.217,0.103,8.01489376565487e-31,"Venous_EC","TFF3"
6.35959995818148e-35,0.378151562766266,0.272,0.145,1.07935130490256e-30,"Venous_EC","F2R"
9.95524967219261e-35,0.392603014566,0.356,0.214,1.68960497436453e-30,"Venous_EC","HLA-DQB1"
9.96725508743722e-35,0.293938887615005,0.444,0.295,1.69164253343984e-30,"Venous_EC","GASK1B"
1.02436894749993e-34,0.44510945519728,0.654,0.501,1.73855897769689e-30,"Venous_EC","TPM3"
1.46568639456594e-34,0.359348154564707,0.644,0.483,2.48756294885731e-30,"Venous_EC","ARPC1B"
1.61261068953698e-34,0.427295211560425,0.512,0.352,2.73692286228217e-30,"Venous_EC","BMPR2"
9.37711734123761e-34,0.301661550940008,0.736,0.582,1.59148435515485e-29,"Venous_EC","SELENOW"
1.3576748324803e-33,0.334585907518788,0.796,0.66,2.30424572568556e-29,"Venous_EC","OST4"
1.37372874063844e-33,0.41895149894585,0.376,0.23,2.33149241861157e-29,"Venous_EC","AHR"
2.82575255859485e-33,0.313118528219474,0.457,0.307,4.79586724244717e-29,"Venous_EC","PKM"
4.14506204600092e-33,0.362992355312366,0.32,0.186,7.03499930447276e-29,"Venous_EC","CPLX1"
9.79216645997146e-33,0.287732155497534,0.215,0.111,1.66192649158636e-28,"Venous_EC","MATN2"
9.93192440475346e-33,0.356948047870802,0.274,0.149,1.68564620997476e-28,"Venous_EC","ABLIM1"
1.02489667955305e-32,0.261648723851621,0.232,0.126,1.73945464453743e-28,"Venous_EC","TMEM273"
2.47490454070104e-32,0.317155899912394,0.703,0.551,4.20040798647781e-28,"Venous_EC","TPM4"
2.75072381494019e-32,0.302489634500619,0.256,0.139,4.66852845871648e-28,"Venous_EC","EVL"
5.82949979597744e-32,0.352552331680611,0.193,0.091,9.89382705373291e-28,"Venous_EC","FBN1"
6.81655774544894e-32,0.358508750974035,0.629,0.473,1.15690618055759e-27,"Venous_EC","NOP10"
1.26982438217606e-31,0.324599935170983,0.363,0.229,2.15514594142921e-27,"Venous_EC","SULF2"
1.65235006759776e-31,0.395726878948838,0.26,0.14,2.80436853472692e-27,"Venous_EC","NFAT5"
1.8461568359689e-31,0.452607549130172,0.32,0.188,3.13329738200642e-27,"Venous_EC","SOX4"
2.1920788329603e-31,0.441576825014062,0.204,0.097,3.72039619530022e-27,"Venous_EC","BIRC3"
3.51339747835124e-31,0.34434433818175,0.469,0.318,5.96293820025773e-27,"Venous_EC","TOMM5"
3.90960240809668e-31,0.438101496092872,0.52,0.368,6.63537720702169e-27,"Venous_EC","VMP1"
6.29103881758775e-31,0.344918392685054,0.477,0.327,1.06771510812099e-26,"Venous_EC","CDC42EP3"
7.21142303985616e-31,0.332670547417292,0.638,0.485,1.22392271832439e-26,"Venous_EC","YBX3"
1.16223531674249e-30,0.399411747803846,0.198,0.094,1.97254577957535e-26,"Venous_EC","PDLIM4"
1.1733864575969e-30,0.372550637022467,0.224,0.113,1.99147149583345e-26,"Venous_EC","LGALS9"
1.31474078698012e-30,0.412792048378427,0.317,0.186,2.23137806366267e-26,"Venous_EC","NFE2L1"
1.68143858242144e-30,0.470426999316325,0.316,0.185,2.85373756208566e-26,"Venous_EC","LIMS1"
2.20043834797192e-30,0.408246589885079,0.222,0.111,3.73458396417794e-26,"Venous_EC","AGPAT2"
2.49318174830989e-30,0.41401155938821,0.217,0.108,4.23142806323155e-26,"Venous_EC","CLIP1"
4.44882746130714e-30,0.354096834129844,0.695,0.55,7.55054996733049e-26,"Venous_EC","EIF3E"
4.72265012539416e-30,0.308984867432422,0.392,0.255,8.01528179281897e-26,"Venous_EC","TAPBP"
4.97752327336354e-30,0.236436590324132,0.709,0.562,8.4478524995526e-26,"Venous_EC","TXN"
1.46829568089696e-29,0.366963113904476,0.426,0.284,2.49199142961833e-25,"Venous_EC","ECE1"
1.51044446221862e-29,0.24469237306456,0.763,0.623,2.56352634127745e-25,"Venous_EC","IFI16"
1.5213473427374e-29,0.359127352431837,0.231,0.12,2.58203071009392e-25,"Venous_EC","DRAM2"
1.78125442495574e-29,0.153184559636926,0.295,0.176,3.02314501003488e-25,"Venous_EC","IER3"
1.94655174955465e-29,0.322261786306292,0.246,0.135,3.30368762934415e-25,"Venous_EC","TPST2"
2.86871020355173e-29,0.30080501399453,0.455,0.313,4.868774957468e-25,"Venous_EC","GSTK1"
3.85700839631214e-29,0.350568392493869,0.324,0.197,6.54611465022097e-25,"Venous_EC","CNIH1"
4.95390590174115e-29,0.179135630649551,0.555,0.419,8.40776909643508e-25,"Venous_EC","PLSCR1"
6.16857849673565e-29,0.337104641254812,0.711,0.572,1.04693114246597e-24,"Venous_EC","COMMD6"
7.66374921726659e-29,0.263001952527423,0.565,0.418,1.30069151715448e-24,"Venous_EC","SERBP1"
9.94032435492208e-29,0.278753484218724,0.362,0.234,1.68707184951738e-24,"Venous_EC","ERG"
1.54131014365885e-28,0.262387415362009,0.77,0.636,2.6159115758178e-24,"Venous_EC","SH3BGRL3"
2.27507953461714e-28,0.43574022802928,0.233,0.123,3.86126498615221e-24,"Venous_EC","LEPR"
2.34045673254705e-28,0.284195795594245,0.728,0.587,3.97222316647886e-24,"Venous_EC","ATP5MC2"
5.3095249285269e-28,0.23524599697473,0.852,0.733,9.01132570869585e-24,"Venous_EC","PPIA"
6.87329656925122e-28,0.271828690291556,0.721,0.581,1.16653589373332e-23,"Venous_EC","LMNA"
8.05424496253441e-28,0.441831795729904,0.372,0.239,1.36696645504134e-23,"Venous_EC","MBNL1"
8.16572280577718e-28,0.16344904537247,0.441,0.316,1.3858864745965e-23,"Venous_EC","NRP1"
1.03205391259916e-27,0.30227284837971,0.557,0.412,1.7516019004633e-23,"Venous_EC","PCBP2"
1.04284324964036e-27,0.301769888555468,0.293,0.176,1.76991356328962e-23,"Venous_EC","FNIP2"
1.84864537865846e-27,0.235455023141744,0.861,0.752,3.13752093665914e-23,"Venous_EC","UQCRB"
2.64309291630581e-27,0.377753438705313,0.359,0.229,4.48585729755422e-23,"Venous_EC","HTRA1"
2.98571775458846e-27,0.214576509095719,0.422,0.294,5.06736017308754e-23,"Venous_EC","ITGA5"
3.33340571662936e-27,0.344853373893887,0.379,0.248,5.65745618226335e-23,"Venous_EC","CCDC50"
3.91271102341447e-27,0.239666873083621,0.418,0.29,6.64065314893904e-23,"Venous_EC","NBDY"
4.31872451811571e-27,0.275533838707327,0.692,0.552,7.32973925214599e-23,"Venous_EC","SEM1"
5.16571572611456e-27,0.329294831377485,0.218,0.116,8.76725273036163e-23,"Venous_EC","ABCD4"
5.52626284858093e-27,0.292050003970035,0.628,0.485,9.37917330661156e-23,"Venous_EC","RAB13"
1.04506272299368e-26,0.344316126919101,0.504,0.363,1.77368045346487e-22,"Venous_EC","GRN"
1.45467609280874e-26,0.35063382113318,0.505,0.364,2.468876264715e-22,"Venous_EC","SEC11A"
1.57022694226081e-26,0.348448491978268,0.457,0.319,2.66498916640504e-22,"Venous_EC","NUCB1"
1.65491090170243e-26,0.249883776467894,0.392,0.267,2.80871478236937e-22,"Venous_EC","PIK3C2A"
1.78890147780831e-26,0.303677911943905,0.262,0.152,3.03612358813627e-22,"Venous_EC","HDGFL3"
2.03477827093313e-26,0.206761033814748,0.69,0.552,3.4534256814277e-22,"Venous_EC","FXYD5"
2.12475265894375e-26,0.211337354510687,0.494,0.363,3.60613021275934e-22,"Venous_EC","SOCS2"
2.72003282988448e-26,0.277564400276729,0.292,0.178,4.61643971887993e-22,"Venous_EC","MYCBP2"
5.20038204169925e-26,0.267266242276581,0.418,0.291,8.82608840117196e-22,"Venous_EC","RBMS1"
5.21231304497115e-26,0.174936511521876,0.503,0.375,8.84633769992504e-22,"Venous_EC","HMGN2"
5.3345094785735e-26,0.363979237041246,0.306,0.187,9.05372948703494e-22,"Venous_EC","PHIP"
5.43153289706643e-26,0.237654244434291,0.418,0.293,9.21839763290115e-22,"Venous_EC","RBIS"
6.1821575254554e-26,0.288958559678617,0.499,0.361,1.04923577522029e-21,"Venous_EC","EIF4B"
6.32386036909541e-26,0.429615196439624,0.263,0.151,1.07328558184287e-21,"Venous_EC","CSRP2"
6.5440471370369e-26,0.24878495561106,0.806,0.683,1.1106556800979e-21,"Venous_EC","HSP90AB1"
7.26478210764678e-26,0.353359074635189,0.26,0.149,1.23297881930981e-21,"Venous_EC","LAMC1"
7.93569800471643e-26,0.356473331084526,0.613,0.474,1.34684666536047e-21,"Venous_EC","ENY2"
8.87746139729938e-26,0.292894858623929,0.698,0.564,1.50668274834965e-21,"Venous_EC","NOP53"
9.86666842872941e-26,0.263512795099428,0.657,0.519,1.67457096572396e-21,"Venous_EC","NAP1L1"
3.1423266037311e-25,0.320178974969219,0.485,0.349,5.33315671185242e-21,"Venous_EC","SNRPF"
3.49107430904313e-25,0.375661690593329,0.236,0.132,5.925051317308e-21,"Venous_EC","MEIS2"
7.74590762143482e-25,0.245308425928094,0.58,0.445,1.31463544150992e-20,"Venous_EC","ZBTB20"
1.00003736244973e-24,0.289866510148709,0.371,0.25,1.69726341154968e-20,"Venous_EC","MACF1"
1.0382188696711e-24,0.267005678504499,0.275,0.169,1.7620650656058e-20,"Venous_EC","TRIM22"
1.12381781745315e-24,0.363439795818741,0.5,0.365,1.90734359978148e-20,"Venous_EC","TNFSF10"
2.95683150413494e-24,0.288251238755193,0.332,0.215,5.01833442881782e-20,"Venous_EC","SUN1"
3.11644569112921e-24,0.352889407097294,0.258,0.151,5.2892316269845e-20,"Venous_EC","RAPGEF5"
3.7149955173429e-24,0.33556211034322,0.241,0.139,6.30509039203436e-20,"Venous_EC","DPYSL3"
4.70719536980895e-24,0.295349402516221,0.318,0.204,7.98905198163975e-20,"Venous_EC","SKAP2"
5.89984924828861e-24,0.289106395561824,0.288,0.181,1.00132241441954e-19,"Venous_EC","C4orf48"
5.96069141180368e-24,0.27493407454351,0.396,0.275,1.01164854641132e-19,"Venous_EC","PDCD4"
1.14923961268507e-23,0.348913979600519,0.329,0.212,1.9504894706491e-19,"Venous_EC","TEK"
2.01516713016178e-23,0.262562418397652,0.378,0.258,3.42014165331057e-19,"Venous_EC","POLE4"
2.98441718248836e-23,0.249499764529922,0.392,0.276,5.06515284211925e-19,"Venous_EC","LPAR6"
3.14083267656706e-23,0.198816901331335,0.448,0.329,5.33062121866961e-19,"Venous_EC","TMEM14C"
3.57095649574869e-23,0.325914081741802,0.646,0.518,6.06062736458468e-19,"Venous_EC","RAB11A"
4.11934650686216e-23,0.281779057204817,0.407,0.284,6.99135489144646e-19,"Venous_EC","OSTC"
4.61663853498318e-23,0.172387794653204,0.757,0.635,7.83535892157345e-19,"Venous_EC","TAGLN2"
4.72769214760635e-23,0.333142986863848,0.334,0.218,8.0238391129175e-19,"Venous_EC","RPGR"
4.82809387086664e-23,0.168097092716702,0.336,0.228,8.19424091763485e-19,"Venous_EC","FAM241A"
6.47151169156792e-23,0.306473174700143,0.384,0.262,1.09834496429291e-18,"Venous_EC","CHD9"
1.08514498390009e-22,0.200120127047562,0.42,0.305,1.84170806667524e-18,"Venous_EC","XRCC5"
1.13607377858681e-22,0.239391562572277,0.294,0.19,1.92814441701753e-18,"Venous_EC","INPP1"
1.34003051661091e-22,0.245676734045027,0.733,0.608,2.27429979279204e-18,"Venous_EC","MYH9"
1.38152970299827e-22,0.182524146098635,0.524,0.403,2.34473221192867e-18,"Venous_EC","PPDPF"
1.44306897421904e-22,0.238135144424082,0.457,0.333,2.44917666304456e-18,"Venous_EC","ST13"
1.71692985205533e-22,0.287739003490489,0.368,0.25,2.91397334490831e-18,"Venous_EC","MYC"
1.76736940375541e-22,0.242818646764316,0.324,0.213,2.99957935205368e-18,"Venous_EC","TRIOBP"
2.611963232094e-22,0.325104706726642,0.323,0.21,4.43302399750994e-18,"Venous_EC","TUBB6"
3.0064182539246e-22,0.207308564206009,0.586,0.458,5.10249306056083e-18,"Venous_EC","DDX17"
3.22865178397259e-22,0.239445911094935,0.774,0.658,5.47966780775828e-18,"Venous_EC","NPDC1"
3.79885844313603e-22,0.205660436963256,0.314,0.213,6.44742254969047e-18,"Venous_EC","MCTP1"
4.17056982811844e-22,0.229658356123756,0.391,0.278,7.07829111228262e-18,"Venous_EC","RBMX"
5.6110095010015e-22,0.296584854830233,0.33,0.218,9.52300532509975e-18,"Venous_EC","RSL1D1"
6.49582320508468e-22,0.224439153404081,0.312,0.207,1.10247111436697e-17,"Venous_EC","IPO11"
6.99407070506055e-22,0.380253975148352,0.246,0.145,1.18703368006288e-17,"Venous_EC","CISD1"
1.13278814916982e-21,0.238729588415469,0.371,0.259,1.92256804677101e-17,"Venous_EC","CLIC2"
1.43423325003624e-21,0.279796435641651,0.344,0.233,2.43418067196151e-17,"Venous_EC","NRN1"
2.25390367526256e-21,0.28931534085809,0.362,0.248,3.82532531765561e-17,"Venous_EC","MAP3K13"
2.28061775047722e-21,0.167041595677958,0.571,0.45,3.87066444610994e-17,"Venous_EC","AHNAK"
2.34634383325903e-21,0.282948026533994,0.753,0.638,3.98221475380723e-17,"Venous_EC","LAPTM4A"
3.19142673932427e-21,0.2657525023397,0.294,0.19,5.41648946198115e-17,"Venous_EC","SELENON"
3.54801157333863e-21,0.297932407463099,0.313,0.205,6.02168524227033e-17,"Venous_EC","PHACTR2"
3.68806624524954e-21,0.242597655221692,0.326,0.219,6.25938603143752e-17,"Venous_EC","SYNCRIP"
3.89647774446013e-21,0.20576888026046,0.336,0.232,6.61310202789773e-17,"Venous_EC","PLEC"
4.48954776265078e-21,0.351979228108223,0.491,0.366,7.6196604627709e-17,"Venous_EC","PDK4"
4.85090939263329e-21,0.239557228055258,0.358,0.249,8.23296342117723e-17,"Venous_EC","TMEM255B"
5.45825084665568e-21,0.303677593142075,0.274,0.172,9.26374333694402e-17,"Venous_EC","HADHA"
6.5951638187484e-21,0.246291907676853,0.749,0.631,1.11933120331798e-16,"Venous_EC","CNN3"
9.18731419039672e-21,0.232503374553818,0.364,0.256,1.55927096439413e-16,"Venous_EC","SYNGR2"
1.00697915658105e-20,0.282337516036465,0.34,0.229,1.70904502454936e-16,"Venous_EC","FLNA"
1.17505025402455e-20,0.378352489782693,0.699,0.591,1.99429529113046e-16,"Venous_EC","FOS"
1.43190418672433e-20,0.292650905972367,0.472,0.35,2.43022778570854e-16,"Venous_EC","C9orf16"
1.46616165158628e-20,0.165211554439526,0.489,0.379,2.48836955507223e-16,"Venous_EC","SNRPE"
1.87714381242109e-20,0.195496931934493,0.551,0.431,3.18588847844108e-16,"Venous_EC","HNRNPU"
2.08306031349099e-20,0.26865208847452,0.442,0.324,3.53536996405691e-16,"Venous_EC","DDX3X"
2.64828053142044e-20,0.165674508117428,0.375,0.272,4.49466171792676e-16,"Venous_EC","CIB1"
